alpha,n_seeds,patient_loss_mean,patient_loss_lo,patient_loss_hi,worst_site_loss_mean,worst_site_loss_lo,worst_site_loss_hi,seed_se_patient,seed_se_worst
0.0,5,0.5374351480775182,0.4779578117477273,0.5999716978487272,0.7588691344568836,0.5923165350942299,0.9740907577602487,0.002972572870740339,0.009097703337057825
0.5,5,0.5410981559437509,0.47221877339878665,0.6132414950389525,0.8178459978057648,0.6195394328699093,1.0616520943899248,0.002699603165797365,0.014472438566699176
1.0,5,0.5510233695372443,0.47523811931308096,0.6304762776139542,0.887200941032845,0.6487794811189989,1.1986916722418581,0.0015396335284855137,0.008139214016122357
